Date,cond_uScm
9/30/22 0:00,22.87142704
10/1/22 0:00,23.03379545
10/2/22 0:00,23.72481512
10/3/22 0:00,23.69424332
10/4/22 0:00,22.91524823
10/5/22 0:00,21.67189838
10/6/22 0:00,21.83718156
10/7/22 0:00,22.74161976
10/8/22 0:00,24.15773005
10/9/22 0:00,25.32287923
10/10/22 0:00,26.44196563
10/11/22 0:00,26.91674901
10/12/22 0:00,26.31035309
10/13/22 0:00,26.05277661
10/14/22 0:00,26.15486667
10/15/22 0:00,26.43971215
10/16/22 0:00,26.62457767
10/17/22 0:00,26.57059861
10/18/22 0:00,26.61955792
10/19/22 0:00,26.62939174
10/20/22 0:00,26.65490111
10/21/22 0:00,26.66944816
10/22/22 0:00,26.80027177
10/23/22 0:00,26.98688372
10/24/22 0:00,27.05185444
10/25/22 0:00,27.73414813
10/26/22 0:00,28.64611545
10/27/22 0:00,29.39385226
10/28/22 0:00,29.73280365
10/29/22 0:00,29.89057313
10/30/22 0:00,30.3013008
10/31/22 0:00,30.22094205
11/1/22 0:00,29.96326972
11/2/22 0:00,29.79216625
11/3/22 0:00,29.78467938
11/4/22 0:00,29.74517785
11/5/22 0:00,29.4850509
11/6/22 0:00,29.50455038
11/7/22 0:00,29.92237385
11/8/22 0:00,30.03609844
11/9/22 0:00,30.1221009
11/10/22 0:00,30.12753222
11/11/22 0:00,29.98108236
11/12/22 0:00,29.99148615
11/13/22 0:00,30.22646944
11/14/22 0:00,30.55376622
11/15/22 0:00,30.73681354
11/16/22 0:00,31.17131163
11/17/22 0:00,31.22775396
11/18/22 0:00,31.50453882
11/19/22 0:00,32.04862382
11/20/22 0:00,32.07514531
11/21/22 0:00,31.56897875
11/22/22 0:00,31.7697641
11/24/22 0:00,31.89245937
11/25/22 0:00,32.08650615
11/26/22 0:00,32.32227059
11/27/22 0:00,32.56571556
11/28/22 0:00,32.11552372
11/29/22 0:00,32.2150825
11/30/22 0:00,32.76569747
12/1/22 0:00,33.82933188
12/2/22 0:00,33.99812712
12/3/22 0:00,33.88055135
12/5/22 0:00,34.81100971
12/6/22 0:00,34.60899705
12/7/22 0:00,34.56097003
12/8/22 0:00,34.27669198
12/9/22 0:00,33.73346063
12/10/22 0:00,33.23674771
12/11/22 0:00,33.18958333
12/12/22 0:00,33.36625
12/13/22 0:00,33.41125
12/14/22 0:00,33.14333333
12/15/22 0:00,33.094375
12/16/22 0:00,33.60729167
12/17/22 0:00,34.18416667
12/18/22 0:00,34.75416667
12/19/22 0:00,35.36541667
12/20/22 0:00,35.28333333
12/21/22 0:00,35.58458333
12/22/22 0:00,35.84083333
12/24/22 0:00,36.42625
12/25/22 0:00,36.910625
12/26/22 0:00,36.82291667
12/28/22 0:00,35.554375
12/29/22 0:00,35.20583333
12/30/22 0:00,34.55041667
12/31/22 0:00,33.89291667
1/1/23 0:00,34.07541667
1/2/23 0:00,33.3153125
1/3/23 0:00,32.75270833
1/4/23 0:00,32.6765625
1/5/23 0:00,32.76416667
1/6/23 0:00,32.56375
1/7/23 0:00,33.96208333
1/8/23 0:00,35.29791667
1/9/23 0:00,34.421875
1/10/23 0:00,34.16354167
1/11/23 0:00,34.62645833
1/12/23 0:00,34.88958333
1/13/23 0:00,34.11875
1/14/23 0:00,33.84375
1/15/23 0:00,34.12125
1/16/23 0:00,34.36166667
1/17/23 0:00,34.44208333
1/18/23 0:00,34.26708333
1/19/23 0:00,34.16645833
1/20/23 0:00,33.51967139
1/21/23 0:00,33.22187667
1/22/23 0:00,33.21766104
1/23/23 0:00,33.34903142
1/24/23 0:00,33.76585566
1/25/23 0:00,33.64074417
1/26/23 0:00,33.2176401
1/27/23 0:00,32.92531212
1/28/23 0:00,32.90896517
1/29/23 0:00,34.25131243
1/30/23 0:00,34.97161934
1/31/23 0:00,35.58764319
2/1/23 0:00,35.77293042
4/14/23 0:00,25.86654389
4/15/23 0:00,24.6224358
4/16/23 0:00,22.94043899
4/17/23 0:00,23.6897116
4/18/23 0:00,23.98209667
4/19/23 0:00,23.04220729
4/20/23 0:00,21.9778942
4/21/23 0:00,20.81252892
4/22/23 0:00,20.44733354
4/23/23 0:00,19.8959451
4/24/23 0:00,20.06034837
4/25/23 0:00,20.09828285
4/26/23 0:00,20.43310118
4/27/23 0:00,20.96068545
4/28/23 0:00,21.46094021
4/29/23 0:00,21.34643337
4/30/23 0:00,20.81061465
5/1/23 0:00,20.36746986
5/2/23 0:00,19.24038045
5/3/23 0:00,18.25120083
5/4/23 0:00,17.38611972
5/5/23 0:00,16.81682035
5/6/23 0:00,18.13772653
5/7/23 0:00,18.50402094
5/8/23 0:00,18.63909625
5/9/23 0:00,19.03342274
5/11/23 0:00,19.12206035
5/12/23 0:00,17.51626847
5/13/23 0:00,17.5015849
5/14/23 0:00,18.47998465
5/15/23 0:00,17.75666806
5/16/23 0:00,17.60440646
5/17/23 0:00,17.57784552
5/18/23 0:00,17.15337042
5/19/23 0:00,16.88880024
5/20/23 0:00,17.45152222
5/21/23 0:00,19.01144337
5/22/23 0:00,18.62997601
5/23/23 0:00,17.75592955
5/24/23 0:00,17.24963792
5/25/23 0:00,16.79613729
5/26/23 0:00,16.96904698
5/27/23 0:00,16.56549462
5/28/23 0:00,16.98510729
5/29/23 0:00,16.68123389
5/30/23 0:00,16.74940628
5/31/23 0:00,16.45460354
6/1/23 0:00,16.21209479
6/2/23 0:00,16.28284333
6/3/23 0:00,16.26728503
6/4/23 0:00,16.03178194
6/5/23 0:00,15.80883431
6/6/23 0:00,16.32414309
6/7/23 0:00,16.37256049
6/8/23 0:00,16.314455
6/9/23 0:00,16.22297514
6/10/23 0:00,15.83395972
6/11/23 0:00,15.63985056
6/12/23 0:00,15.51155528
6/13/23 0:00,15.46160924
6/14/23 0:00,15.74434031
6/15/23 0:00,15.79387285
6/16/23 0:00,15.1108391
6/17/23 0:00,14.5284759
6/18/23 0:00,14.98101354
6/19/23 0:00,15.34600483
6/20/23 0:00,15.28799472
6/21/23 0:00,14.79101552
6/22/23 0:00,14.61774483
6/23/23 0:00,14.3404666
6/24/23 0:00,13.97542167
6/25/23 0:00,13.85770837
6/26/23 0:00,13.81341816
6/27/23 0:00,13.64471146
6/28/23 0:00,13.39167278
6/29/23 0:00,13.16712906
6/30/23 0:00,13.12555017
7/1/23 0:00,12.9570476
7/2/23 0:00,12.9030791
7/3/23 0:00,12.8636208
7/4/23 0:00,12.73707774
7/5/23 0:00,12.61002705
7/6/23 0:00,12.33472476
7/7/23 0:00,12.09510549
7/8/23 0:00,12.12263559
7/9/23 0:00,12.13654049
7/10/23 0:00,12.0816374
7/11/23 0:00,12.0947399
7/12/23 0:00,12.12385434
7/13/23 0:00,12.06136028
7/14/23 0:00,11.98641201
7/15/23 0:00,11.87581747
7/16/23 0:00,11.81779431
7/17/23 0:00,11.81772096
7/18/23 0:00,11.72100831
7/19/23 0:00,11.61009347
7/20/23 0:00,11.53909774
7/21/23 0:00,11.24135615
7/22/23 0:00,11.1342616
7/23/23 0:00,11.22860802
7/24/23 0:00,11.46842378
7/25/23 0:00,11.64489066
7/26/23 0:00,11.55189806
7/27/23 0:00,11.62690774
7/28/23 0:00,11.64171125
7/29/23 0:00,11.64750396
7/30/23 0:00,11.73767844
7/31/23 0:00,11.82466667
8/2/23 0:00,11.39854938
8/3/23 0:00,11.57533344
8/4/23 0:00,11.46870236
8/5/23 0:00,11.58234281
8/7/23 0:00,11.32476617
8/8/23 0:00,11.31199734
8/9/23 0:00,11.28920045
8/10/23 0:00,11.26669534
8/11/23 0:00,11.33041964
8/12/23 0:00,11.3122247
8/13/23 0:00,11.34092337
8/14/23 0:00,11.46246502
8/15/23 0:00,11.40799675
8/16/23 0:00,11.55650205
8/26/23 0:00,12.30503604
8/27/23 0:00,12.57054073
8/28/23 0:00,12.96784611
8/29/23 0:00,13.42274868
8/30/23 0:00,14.04954424
8/31/23 0:00,14.61402302
9/1/23 0:00,14.92452118
9/2/23 0:00,15.11090358
9/3/23 0:00,15.30353368
9/4/23 0:00,15.22155396
9/5/23 0:00,15.30468747
9/6/23 0:00,15.25402965
9/7/23 0:00,15.44945281
9/8/23 0:00,15.69758306
9/9/23 0:00,15.88460878
9/10/23 0:00,16.10923608
9/11/23 0:00,16.27394052
9/12/23 0:00,16.42122861
9/13/23 0:00,16.47091274
9/14/23 0:00,16.71078188
9/15/23 0:00,16.90623788
9/16/23 0:00,17.25378326
9/17/23 0:00,17.46110253
9/18/23 0:00,17.72267465
9/19/23 0:00,17.89165354
9/20/23 0:00,18.05601219
9/21/23 0:00,18.21750028
9/22/23 0:00,18.26751115
9/23/23 0:00,18.41381309
9/24/23 0:00,18.64499236
9/25/23 0:00,18.7527092
9/26/23 0:00,18.90515441
9/27/23 0:00,19.0026367
9/28/23 0:00,19.07807604
9/29/23 0:00,19.19284632
9/30/23 0:00,19.22777267
10/1/23 0:00,19.28592125
10/2/23 0:00,19.48353066
10/3/23 0:00,19.52606333
10/4/23 0:00,19.52724979
10/5/23 0:00,19.70686413
10/6/23 0:00,19.9299767
10/7/23 0:00,20.04673875
10/8/23 0:00,20.17206684
10/9/23 0:00,20.27396823
10/10/23 0:00,20.35862205
10/11/23 0:00,20.14654767
10/12/23 0:00,20.00270413
10/13/23 0:00,19.8507758
10/14/23 0:00,19.93321111
10/15/23 0:00,20.11631694
10/16/23 0:00,20.24828583
10/17/23 0:00,20.28419017
10/18/23 0:00,20.28031
10/19/23 0:00,20.35966833
10/20/23 0:00,20.44639743
10/21/23 0:00,20.54983198
10/22/23 0:00,20.60624927
10/23/23 0:00,20.52497042
10/24/23 0:00,20.34105615
10/25/23 0:00,20.45358538
10/26/23 0:00,20.34158924
10/27/23 0:00,20.51991934
10/28/23 0:00,20.73341108
10/29/23 0:00,21.07600316
10/30/23 0:00,21.16049271
10/31/23 0:00,21.24995826
11/1/23 0:00,21.4934791
11/2/23 0:00,22.37193819
11/3/23 0:00,23.12184042
11/4/23 0:00,23.46562778
11/5/23 0:00,24.02202267
11/6/23 0:00,24.65576851
11/7/23 0:00,24.98186927
11/8/23 0:00,24.90463809
11/9/23 0:00,24.54463434
11/10/23 0:00,24.15984243
11/11/23 0:00,23.97928976
11/12/23 0:00,24.1738426
11/13/23 0:00,24.5967395
11/14/23 0:00,24.90523591
11/15/23 0:00,25.18749111
11/16/23 0:00,25.46504336
11/17/23 0:00,25.54987911
11/18/23 0:00,25.23129684
11/19/23 0:00,25.66268608
11/20/23 0:00,25.90059319
11/21/23 0:00,26.20841274
11/22/23 0:00,26.36757365
11/23/23 0:00,26.04625017
11/24/23 0:00,25.70683521
11/25/23 0:00,26.02762075
11/26/23 0:00,26.40233334
11/27/23 0:00,26.16874303
4/16/24 0:00,18.38251944
4/17/24 0:00,16.85038708
4/18/24 0:00,18.19232663
4/19/24 0:00,17.94525691
4/20/24 0:00,18.08661809
4/21/24 0:00,18.65466135
4/22/24 0:00,19.63885524
4/23/24 0:00,20.79662934
4/24/24 0:00,21.92517292
4/25/24 0:00,20.38145
4/26/24 0:00,17.20813347
4/27/24 0:00,16.18250858
4/28/24 0:00,15.51688149
4/29/24 0:00,17.17414146
4/30/24 0:00,18.83175257
5/1/24 0:00,19.48720448
5/2/24 0:00,20.20951566
5/3/24 0:00,20.79410483
5/4/24 0:00,21.34084688
5/5/24 0:00,21.59339128
5/6/24 0:00,21.65518434
5/7/24 0:00,20.70596646
5/8/24 0:00,18.89737323
5/9/24 0:00,19.88459431
5/10/24 0:00,19.80447413
5/11/24 0:00,20.37679132
5/12/24 0:00,21.78129035
5/13/24 0:00,22.80691545
5/14/24 0:00,21.15970962
5/15/24 0:00,18.61090226
5/16/24 0:00,15.88794885
5/17/24 0:00,16.1073258
5/18/24 0:00,14.95321014
5/19/24 0:00,13.72592563
5/20/24 0:00,13.51032427
5/21/24 0:00,13.84946069
5/22/24 0:00,13.8045692
5/23/24 0:00,14.93710733
5/24/24 0:00,15.92571514
5/25/24 0:00,16.11159031
5/26/24 0:00,16.43341181
5/27/24 0:00,15.60205302
5/28/24 0:00,15.92172295
5/29/24 0:00,15.26728757
5/30/24 0:00,13.87417618
5/31/24 0:00,13.87175705
6/1/24 0:00,13.47014087
6/2/24 0:00,13.78886222
6/3/24 0:00,13.69867566
6/4/24 0:00,13.52934733
6/5/24 0:00,13.41325934
6/6/24 0:00,13.44543462
6/7/24 0:00,13.42264486
6/8/24 0:00,13.69629917
6/9/24 0:00,13.55671125
6/10/24 0:00,13.60327885
6/11/24 0:00,13.20979802
6/12/24 0:00,13.01417191
6/13/24 0:00,12.79010844
6/14/24 0:00,12.60633969
6/15/24 0:00,12.52558059
6/16/24 0:00,12.47570906
6/17/24 0:00,12.37569049
6/18/24 0:00,12.25358503
6/19/24 0:00,12.26342826
6/20/24 0:00,12.487295
6/21/24 0:00,12.48080653
6/22/24 0:00,12.23413938
6/23/24 0:00,12.08298611
6/24/24 0:00,12.04152465
6/25/24 0:00,11.8674917
6/26/24 0:00,11.89485174
6/27/24 0:00,11.71394347
6/28/24 0:00,11.32222872
6/29/24 0:00,11.03941628
6/30/24 0:00,11.04374858
7/1/24 0:00,11.09713837
7/2/24 0:00,11.01985424
7/3/24 0:00,10.84998316
7/4/24 0:00,11.03500274
7/5/24 0:00,11.31378837
7/6/24 0:00,11.50927875
7/7/24 0:00,11.68351194
7/8/24 0:00,11.93638063
7/9/24 0:00,11.8875658
7/10/24 0:00,12.06674563
7/11/24 0:00,12.0817351
7/12/24 0:00,12.18470521
7/13/24 0:00,12.16794153
7/14/24 0:00,12.45601139
7/15/24 0:00,14.4280826
7/16/24 0:00,13.55805212
7/17/24 0:00,11.72663083
7/18/24 0:00,16.2586591
7/19/24 0:00,12.71653063
7/20/24 0:00,14.60374278
7/21/24 0:00,11.49926253
7/22/24 0:00,11.39359531
7/23/24 0:00,11.23369993
7/24/24 0:00,11.50684594
7/25/24 0:00,11.79431035
7/26/24 0:00,11.95400181
7/27/24 0:00,14.02331382
7/28/24 0:00,17.96939438
7/29/24 0:00,14.60304069
7/30/24 0:00,12.14381809
7/31/24 0:00,15.31419253
8/1/24 0:00,15.57951747
8/2/24 0:00,13.94655535
8/3/24 0:00,12.30009771
8/4/24 0:00,13.62263342
8/5/24 0:00,10.72877108
8/6/24 0:00,10.88987188
8/7/24 0:00,11.26513747
8/8/24 0:00,10.02917924
8/9/24 0:00,10.76290057
8/10/24 0:00,11.99569597
8/11/24 0:00,17.0227326
8/12/24 0:00,11.98871917
8/13/24 0:00,11.83459299
8/14/24 0:00,11.95474063
8/15/24 0:00,12.06936031
8/16/24 0:00,12.1970034
8/17/24 0:00,12.60559639
8/18/24 0:00,13.04114809
8/19/24 0:00,13.25344563
8/20/24 0:00,13.54696861
8/21/24 0:00,14.69937906
8/22/24 0:00,22.43627132
8/23/24 0:00,14.05944903
8/24/24 0:00,14.28297517
8/25/24 0:00,14.33369292
