"","Date","waterYear","airT_mean","airT_max","airT_min","wind_10m_mean","wind_10m_max"
"2485",1998-10-05,1999,-6.61708333333333,-5.72,-7.88,16.8306237974824,22.5427973417607
"2486",1998-10-06,1999,-2.29541666666667,1.11,-6,13.597114313097,27.5954932976726
"2487",1998-10-07,1999,5.70875,10.4,-0.5,13.1931505515387,27.3579734023092
"2488",1998-10-08,1999,8.74625,12.12,6.28,19.259354697334,28.5671655968864
"2489",1998-10-09,1999,6.33958333333333,10.76,3.15,12.1315085949993,23.0070407736073
"2490",1998-10-10,1999,6.66083333333333,11.47,-0.39,11.1090034393914,21.3983833004644
"2491",1998-10-11,1999,4.60875,8.7,0.22,18.4271353669888,28.1353112416803
"2492",1998-10-12,1999,6.84458333333333,11.01,1.26,13.4657586132658,21.3551978649438
"2493",1998-10-13,1999,7.86125,10.55,3.55,15.5067202900383,21.8086449379103
"2494",1998-10-14,1999,6.10666666666667,10.71,0.73,11.8364081190583,25.4902033160427
"2495",1998-10-15,1999,4.23,9.52,-0.33,6.89932317267042,14.0352665441997
"2496",1998-10-16,1999,-1.53125,1.46,-3.76,4.17864073492285,8.323992697
"2497",1998-10-17,1999,-4.3175,-2.91,-5.79,14.6574067246561,30.2082121466698
"2498",1998-10-18,1999,-1.61083333333333,4.62,-5.52,11.935374742,25.1447198318777
"2499",1998-10-19,1999,-1.29708333333333,5.94,-6.51,5.20699391830797,11.8220129737682
"2500",1998-10-20,1999,-3.29166666666667,0.4,-6.03,2.74857303157244,5.13906682695312
"2501",1998-10-21,1999,-1.47083333333333,6.8,-6.38,3.66986232267888,5.22543769799434
"2502",1998-10-22,1999,4.22583333333333,6.63,0.18,12.3883719666896,21.9705903211126
"2503",1998-10-23,1999,2.41208333333333,7.14,-0.01,11.879143706176,24.5185310168288
"2504",1998-10-24,1999,0.82,5.35,-2.01,15.7784286550483,29.4416706661789
"2505",1998-10-25,1999,2.89791666666667,8.26,-0.69,6.53359651558215,13.77615393
"2506",1998-10-26,1999,2.04166666666667,5.83,-0.27,3.56999600303446,7.34152403850445
"2507",1998-10-27,1999,0.9075,2.97,-1.18,3.82505998154145,6.38064809817078
"2508",1998-10-28,1999,-2.13875,0.5,-3.13,29.0215123664262,38.7697247386316
"2509",1998-10-29,1999,-1.32291666666667,1.39,-2.78,13.0312051683199,29.9598958924263
"2510",1998-10-30,1999,-1.69041666666667,1.76,-4.66,2.89972205589459,4.68561975398666
"2511",1998-10-31,1999,-2.17583333333333,0.61,-3.98,2.1975088804167,3.983856427
"2512",1998-11-01,1999,-2.23347826086957,1.63,-5.1,2.20715128062966,4.56685980630498
"2513",1998-11-02,1999,-2.96958333333333,-0.17,-4.71,2.43592847233166,3.78952196693391
"2514",1998-11-03,1999,-4.665,-3.05,-7.94,10.1224861466766,16.3456873445526
"2515",1998-11-04,1999,-7.0575,-4.09,-8.61,10.6398116763846,15.9786111426273
"2516",1998-11-05,1999,-6.04416666666667,-2.91,-9.14,12.5368219013018,20.2755619769285
"2517",1998-11-06,1999,-6.42875,-4.71,-8.61,10.2970272819556,18.7856644514673
"2518",1998-11-07,1999,-8.29708333333333,-6.89,-10.14,15.1792307371891,25.3498506506007
"2519",1998-11-08,1999,-4.94166666666667,-3.51,-6.68,13.0411018307694,25.1447198318777
"2520",1998-11-09,1999,-9.81208333333333,-5.95,-14.11,7.07746309419119,17.4577123092084
"2521",1998-11-10,1999,-13.6745833333333,-12.41,-14.93,22.3210221362291,36.9559364467658
"2522",1998-11-11,1999,-8.01125,-5.95,-12.14,24.5716131146563,31.7089060310111
"2523",1998-11-12,1999,-4.77791666666667,-2.6,-6.89,22.0335690812468,28.9666308754521
"2524",1998-11-13,1999,-0.71125,2.06,-2.49,22.0641587647506,30.9315681916401
"2525",1998-11-14,1999,0.56375,2.5,-1.37,24.0650839436998,29.9490995335461
"2526",1998-11-15,1999,2.59375,4.99,0.59,28.2005392434022,34.0301231902442
"2527",1998-11-16,1999,0.397083333333333,2.64,-1.62,23.9080868918135,29.5496342549804
"2528",1998-11-17,1999,2.11958333333333,4.61,-3.48,19.3673182860891,25.5333887515633
"2529",1998-11-18,1999,-6.98125,-4.8,-8.05,12.8679102402831,17.6628431279313
"2530",1998-11-19,1999,-8.79208333333333,-7.19,-10.36,15.2080210275644,27.7574386808749
"2531",1998-11-20,1999,-7.34625,-2.51,-10.8,23.615685505476,38.1867213591033
"2532",1998-11-21,1999,-1.78791666666667,2.26,-5.69,35.4165556099249,41.9870396849174
"2533",1998-11-22,1999,1.715,4.38,-1.64,29.8438350344646,46.0248779060948
"2534",1998-11-23,1999,1.68083333333333,3.71,-1.6,22.3916483174386,31.7628878254119
"2535",1998-11-24,1999,0.648333333333333,2.86,-4.4,24.013351390895,31.3634225468462
"2536",1998-11-25,1999,-1.71708333333333,1.21,-5.06,28.6728799441249,33.4903052462365
"2537",1998-11-26,1999,4.48458333333333,8.67,0.15,13.2718740017065,23.2229679512104
"2538",1998-11-27,1999,5.7625,8.13,4.36,16.1405565257997,22.45642647
"2539",1998-11-28,1999,4.11916666666667,6.11,1.24,18.2462963555821,28.2108857538414
"2540",1998-11-29,1999,-1.42625,1.33,-3.68,21.4244745010915,29.1501689764147
"2541",1998-11-30,1999,-0.78625,2.89,-4.1,22.4046939177213,25.9652431067694
"2542",1998-12-01,1999,3.37583333333333,5.69,1.77,21.6484989478547,25.932854030129
"2543",1998-12-02,1999,1.48583333333333,3.68,0.28,27.5842470905058,35.5200207157054
"2544",1998-12-03,1999,2.35708333333333,7.81,-1,10.1922126311647,22.9206699025661
"2545",1998-12-04,1999,1.85833333333333,3.59,-3.11,21.237787462093,25.2850724973197
"2546",1998-12-05,1999,-7.5175,-3.59,-12.59,11.2686995811846,20.5778600255728
"2547",1998-12-06,1999,-13.595,-10.98,-16.02,13.064044093291,20.8909544330972
"2548",1998-12-07,1999,-15.3895833333333,-13.87,-16.32,15.2233158693752,28.5779619557666
"2549",1998-12-08,1999,-8.88458333333333,-5.47,-14.27,12.1481529816062,21.78705222015
"2550",1998-12-09,1999,-13.3195833333333,-10.2,-20.47,3.95956461928986,7.51426578058691
"2551",1998-12-10,1999,-13.1566666666667,-4.44,-20.96,6.09454458783123,10.2997263716665
"2552",1998-12-11,1999,-4.79958333333333,-0.57,-9.36,9.28261939546824,19.0231843468307
"2553",1998-12-12,1999,-4.73208333333333,-4.24,-5.35,19.9881089217325,30.6076774252355
"2554",1998-12-13,1999,-0.55875,2.29,-5.58,13.2637767325554,19.4334459842765
"2555",1998-12-14,1999,0.577916666666667,4.54,-4.65,14.3506101931575,21.7330704257492
"2556",1998-12-15,1999,-1.14166666666667,2.23,-4.04,16.3690794554783,27.6170860154329
"2557",1998-12-16,1999,-2.40416666666667,-0.53,-4.45,16.9529825315612,29.2149471296956
"2558",1998-12-17,1999,-0.56375,0.81,-2.05,26.3057782597831,35.76833697
"2559",1998-12-18,1999,-6.68041666666667,-1.83,-17.64,16.4532010850674,34.8290537473755
"2560",1998-12-19,1999,-11.8341666666667,-3.46,-22.31,9.44366508212769,18.2134574308191
"2561",1998-12-20,1999,-15.58375,-9.96,-24.93,4.84261680603556,13.7437648544355
"2562",1998-12-21,1999,-19.3345833333333,-17.12,-21.89,18.5166551760368,37.7548670038972
"2563",1998-12-22,1999,-14.2473913043478,-12.53,-16.97,15.8161963525415,21.8518303734309
"2564",1998-12-23,1999,-14.715,-12.92,-15.45,21.3430519612037,31.5037752122882
"2565",1998-12-24,1999,-14.245,-12.75,-16.08,31.9599213749747,41.0693491801043
"2566",1998-12-25,1999,-10.19875,-7.91,-12.63,29.3822906923794,34.6347192875328
"2567",1998-12-26,1999,-7.19708333333333,-6.15,-8.61,24.7749445401388,35.001795489458
"2568",1998-12-27,1999,-9.50375,-8.68,-10.49,19.0731175065492,38.5430012021484
"2569",1998-12-28,1999,-7.01708333333333,-5.46,-8.9,30.5712397138115,41.1125346156249
"2570",1998-12-29,1999,-4.54583333333333,-3.22,-6.04,24.2378256858628,33.0584508910303
"2571",1998-12-30,1999,-3.29375,-2.58,-4.38,30.5919327352019,34.5915338520121
"2572",1998-12-31,1999,-2.39875,0.65,-4.22,20.7951367481761,27.2176207368672
"2573",1999-01-01,1999,-6.7475,-4,-10.87,12.4558492096905,22.283684728637
"2574",1999-01-02,1999,-13.3329166666667,-11.06,-15.9,14.3042758196328,21.2580306350225
"2575",1999-01-03,1999,-16.06375,-14.92,-17.41,16.1261613805548,18.8180535281077
"2576",1999-01-04,1999,-12.09125,-8.49,-15.07,21.2922191048096,28.3296457015231
"2577",1999-01-05,1999,-7.34333333333333,-5.63,-8.72,26.2054620916478,34.9478136950572
"2578",1999-01-06,1999,-4.63916666666667,-3.37,-5.71,26.7655232087608,33.8249923715212
"2579",1999-01-07,1999,-4.67,-3.02,-7.25,25.2679782624262,34.1164940612854
"2580",1999-01-08,1999,-10.4904166666667,-7.55,-12.21,21.5027481028482,30.5321029130744
"2581",1999-01-09,1999,-9.93791666666667,-7.83,-12.07,29.2621811998226,32.896505507828
"2582",1999-01-10,1999,-7.39541666666667,-4.75,-9.08,27.4250007970235,37.8412378749384
"2583",1999-01-11,1999,-3.09458333333333,-0.91,-4.67,28.1128188273466,38.7697247386316
"2584",1999-01-12,1999,-4.6975,-2.37,-6.79,18.6651051107924,35.5524097923458
"2585",1999-01-13,1999,-7.85083333333333,-5.85,-9.99,18.882381833102,30.5860847074752
"2586",1999-01-14,1999,-6.83458333333333,-3.28,-11.07,27.5019248540446,39.1368009405568
"2587",1999-01-15,1999,-4.23208333333333,-2.96,-6.04,27.0984109409182,38.2730922301445
"2588",1999-01-16,1999,-5.68333333333333,-4.04,-7.38,21.1325229630407,27.1420462247062
"2589",1999-01-17,1999,-11.5929166666667,-7.46,-13.24,18.7051416081633,33.317563504154
"2590",1999-01-18,1999,-4.41958333333333,-3.02,-7.65,21.3142616708566,32.194742180618
"2591",1999-01-19,1999,-3.99666666666667,-3.28,-5.13,18.8009592930929,28.29725662
"2592",1999-01-20,1999,-5.35125,-2.45,-7.06,19.0632208443446,28.2216821127215
"2593",1999-01-21,1999,-7.16916666666667,-5.8,-10.58,7.87279486487748,22.1865174987157
"2594",1999-01-22,1999,-12.21,-9.2,-15.67,14.3389141376732,29.8303395858644
"2595",1999-01-23,1999,-6.96625,-3.9,-11.38,23.1460438941893,29.312114359617
"2596",1999-01-24,1999,-4.215,-3.07,-4.87,19.5513062355949,23.7735822540982
"2597",1999-01-25,1999,0.9175,4.95,-2.85,10.5601885295138,17.52249046
"2598",1999-01-26,1999,-5.64833333333333,0.79,-10.33,16.2066842241208,34.9802027716977
"2599",1999-01-27,1999,-10.4441666666667,-8.95,-11.82,13.4626096752486,23.3417278988921
"2600",1999-01-28,1999,-11.1583333333333,-6.15,-15.86,8.88720275154829,15.5791458640617
"2601",1999-01-29,1999,-10.40125,2,-16.85,4.80482954992961,6.76931701785631
"2602",1999-01-30,1999,-7.385,2.76,-10.71,4.0441360972005,5.38738308119665
"2603",1999-01-31,1999,-2.59875,2.99,-9.43,14.5854309988038,25.587370545964
"2604",1999-02-01,1999,-7.98041666666667,-3.29,-11.41,22.388049531116,39.5794516546431
"2605",1999-02-02,1999,-9.965,-7.48,-12.45,36.5254316361742,42.1597814269998
"2606",1999-02-03,1999,-7.10541666666667,-4.09,-9.14,26.0228236873739,38.0355723347811
"2607",1999-02-04,1999,-0.855416666666667,2.13,-3.89,24.9085494812932,32.2919094105394
"2608",1999-02-05,1999,-4.05583333333333,-3.05,-5.44,18.0384664473033,33.2527853508731
"2609",1999-02-06,1999,-5.93041666666667,-4.89,-6.44,25.1231271140587,37.30141993
"2610",1999-02-07,1999,-3.34125,-0.62,-6.4,24.4717467949833,35.638780663387
"2611",1999-02-08,1999,-2.27041666666667,-0.6,-3.82,18.5944789296312,24.2918074803456
"2612",1999-02-09,1999,-0.462083333333333,2.16,-2.1,16.0294439991633,19.7357440329208
"2613",1999-02-10,1999,-4.52583333333333,0.91,-16.82,14.9232670619769,24.0434912261021
"2614",1999-02-11,1999,-18.4958333333333,-16.55,-20.38,15.2741487259073,25.1231271141174
"2615",1999-02-12,1999,-7.10041666666667,-1.82,-16.51,21.8954656572074,31.277051675805
"2616",1999-02-13,1999,1.01291666666667,5.45,-3.18,15.5818449537817,22.1865174987157
"2617",1999-02-14,1999,0.0687500000000002,2.38,-4.63,20.7577993400354,33.69543606
"2618",1999-02-15,1999,-7.26958333333333,-4.19,-11.28,9.66589013570721,16.1297601669495
"2619",1999-02-16,1999,-8.73083333333333,-4.99,-11.31,21.7533135987707,29.9059140980255
"2620",1999-02-17,1999,-8.43666666666667,-6.72,-12.42,22.092499206737,33.8249923715212
"2621",1999-02-18,1999,-10.4491666666667,-7.26,-13.55,21.1496171979043,31.1798844458836
"2622",1999-02-19,1999,-8.20833333333333,-5.81,-11.69,11.5476055188976,21.7978485790301
"2623",1999-02-20,1999,-11.0175,-7.12,-12.93,15.9520700937136,27.4875297088711
"2624",1999-02-21,1999,-4.56125,-0.4,-10.25,16.9282408757942,28.1892930360811
"2625",1999-02-22,1999,-12.7679166666667,-5.23,-15.4,15.8126171248435,27.7790313986352
"2626",1999-02-23,1999,-8.44833333333333,-5.23,-12.37,29.1794091149729,40.06528780425
"2627",1999-02-24,1999,-4.13666666666667,-1.09,-7.17,29.192454715362,38.4782230488674
"2628",1999-02-25,1999,-0.885833333333333,2.28,-2.59,19.9381757619237,25.3822397272411
"2629",1999-02-26,1999,-6.99375,-2.49,-12.89,17.9858341976,23.2985424633715
"2630",1999-02-27,1999,-9.92791666666667,-5.12,-15.01,21.1527661357799,34.6887010819335
"2631",1999-02-28,1999,-2.84333333333333,-0.84,-5.6,29.8933183458344,34.2784394444877
"2632",1999-03-01,1999,-1.9525,1.53,-7.63,19.7825282547247,33.1340254031914
"2633",1999-03-02,1999,-7.76625,-4.59,-10.76,18.0357673575833,29.8951177391453
"2634",1999-03-03,1999,-2.21,1.54,-6.19,22.7474783122195,30.8020118850782
"2635",1999-03-04,1999,-3.18458333333333,-0.69,-7.38,10.1697202168373,16.1945383202304
"2636",1999-03-05,1999,-11.8520833333333,-8.07,-14.32,15.1171516736512,23.3093388222516
"2637",1999-03-06,1999,-7.00916666666667,-3.79,-10.62,11.47697933789,17.3713414381671
"2638",1999-03-07,1999,-0.784583333333334,5.39,-4.54,8.9402848493219,15.4927749930204
"2639",1999-03-08,1999,-7.50208333333333,-5,-8.52,22.5185055344207,30.5536956308347
"2640",1999-03-09,1999,-4.28291666666667,-0.69,-6.94,17.5202412210252,25.7709086469267
"2641",1999-03-10,1999,-7.35125,-4.52,-10.11,14.502658914136,25.4038324450014
"2642",1999-03-11,1999,-6.95666666666667,0.32,-15,3.70764957875642,7.46028398618614
"2643",1999-03-12,1999,-8.62,-6.07,-11.14,3.65411763260868,6.69374250569524
"2644",1999-03-13,1999,-5.25208333333333,4.24,-13.06,6.84534137830673,13.8625248021172
"2645",1999-03-14,1999,1.31083333333333,6.86,-2.85,15.3258812786647,23.2769497456112
"2646",1999-03-15,1999,1.77083333333333,5.47,-3.1,17.2287395313104,29.1285762586544
"2647",1999-03-16,1999,1.51375,3.3,0.01,26.3201734050367,30.3269720943515
"2648",1999-03-17,1999,-1.9275,5.85,-10.52,10.6177691103444,28.955834516572
"2649",1999-03-18,1999,-1.60875,5.59,-10.68,5.59206405162658,9.77070478653901
"2650",1999-03-19,1999,-1.92958333333333,7.2,-8.22,3.90648252147806,6.35905538041047
"2651",1999-03-20,1999,-0.50125,8.61,-5.96,4.4489995551488,6.736927941
"2652",1999-03-21,1999,1.34375,7.13,-4.81,10.1562247682369,22.0353684743935
"2653",1999-03-22,1999,-2.7675,-0.77,-5.26,12.3874722701046,19.8653003394826
"2654",1999-03-23,1999,-0.589583333333334,6.39,-4.73,8.51607791500783,15.2228660210166
"2655",1999-03-24,1999,-1.69666666666667,7.04,-7.24,3.95101750184955,7.24435680858307
"2656",1999-03-25,1999,1.28958333333333,9.04,-6.73,8.17464306542297,16.5940035987961
"2657",1999-03-26,1999,2.90541666666667,6.73,-1.22,15.8049697041028,25.2958688561999
"2658",1999-03-27,1999,-3.30125,-0.59,-8.49,16.0105503707737,21.6574959135881
"2659",1999-03-28,1999,-5.995,-1.84,-10.29,17.1261741219303,28.0273476528788
"2660",1999-03-29,1999,-0.815,6.27,-5.42,19.1941266952651,33.8465850892816
"2661",1999-03-30,1999,3.67583333333333,7.08,1.58,21.8693744566111,29.1825580530552
"2662",1999-03-31,1999,1.58791666666667,4.51,-2.04,15.500872262324,21.225641558382
"2663",1999-04-01,1999,-5.44416666666667,-2.64,-9.69,6.22769968071406,13.5602267534729
"2664",1999-04-02,1999,-10.7008333333333,-5.43,-14.35,3.22991069831893,5.71127384760126
"2665",1999-04-03,1999,-11.5675,-8.14,-17.12,18.5310503212103,33.6306579116785
"2666",1999-04-04,1999,-7.92333333333333,-0.92,-11.09,7.17732941383721,16.9610798007213
"2667",1999-04-05,1999,-6.88916666666667,-2.87,-11.51,15.4392430469063,24.0111021494616
"2668",1999-04-06,1999,-0.370833333333333,6.05,-5.43,16.1990368029942,23.5684514353753
"2669",1999-04-07,1999,2.86375,9.29,-0.76,11.9952045641564,23.3201351811318
"2670",1999-04-08,1999,-5.36625,-1.91,-9.01,27.5424111997155,37.0639000355673
"2671",1999-04-09,1999,-6.37666666666667,2.45,-11.69,14.9111211581479,31.5145715711684
"2672",1999-04-10,1999,-10.025,-7.46,-12.92,28.889706818431,37.5713289029345
"2673",1999-04-11,1999,-2.93208333333333,4.25,-8.02,11.4346935989427,26.0408176189305
"2674",1999-04-12,1999,1.29458333333333,6.34,-2.8,9.98753166061454,18.7424790159467
"2675",1999-04-13,1999,0.42625,7.69,-4.87,4.0414370074743,6.78011337673646
"2676",1999-04-14,1999,-5.08791666666667,-1.9,-10.49,4.72115776861362,7.44948762730599
"2677",1999-04-15,1999,-12.79375,-10.25,-15.44,8.21333001807685,11.8975874859293
"2678",1999-04-16,1999,-12.1029166666667,-8.64,-14.52,10.4486261545553,15.0285315611738
"2679",1999-04-17,1999,-5.52875,3.17,-16.85,10.4886626520877,17.2849705671259
"2680",1999-04-18,1999,2.24333333333333,7.33,-1.84,13.8058439180196,23.0934116446486
"2681",1999-04-19,1999,4.37333333333333,8.57,1.45,11.934025197144,16.9934688773618
"2682",1999-04-20,1999,2.45458333333333,6.33,-0.28,17.6556455552997,27.9625694995978
"2683",1999-04-21,1999,-1.37916666666667,3.98,-5.41,11.998353502144,28.0813294472795
"2684",1999-04-22,1999,-4.69166666666667,-1.25,-6.76,6.79720761165322,8.323992697
"2685",1999-04-23,1999,-6.59958333333333,-2.5,-8.36,5.5259363534798,8.0972691601152
"2686",1999-04-24,1999,-2.31541666666667,4.46,-8.73,3.97620900588698,6.08914640840663
"2687",1999-04-25,1999,-3.21666666666667,-0.61,-4.96,15.805869400502,24.5725128112296
"2688",1999-04-26,1999,-1.48416666666667,2.98,-4.65,19.7060540460004,32.119167668457
"2689",1999-04-27,1999,1.66375,6.37,-1.42,16.0613832273752,26.3755047442153
"2690",1999-04-28,1999,1.815,9.11,-2.99,5.3167569001825,10.4832644726292
"2691",1999-04-29,1999,-0.790416666666667,0.92,-2.81,5.16920666215988,11.8436056915285
"2692",1999-04-30,1999,-2.05666666666667,-0.18,-6.34,1.92821041676705,7.20117137306245
"2693",1999-05-01,1999,-2.65041666666667,3.4,-7.21,3.03673299120701,7.1903750141823
"2694",1999-05-02,1999,-2.64791666666667,-0.61,-7.43,14.7930681151209,27.9085877051971
"2695",1999-05-03,1999,-0.545416666666667,4.5,-5.09,20.4928386995915,27.973365858478
"2696",1999-05-04,1999,-5.32583333333333,-2.78,-8.06,19.7226984326073,25.5225923926831
"2697",1999-05-05,1999,-8.17666666666667,-5.33,-11.39,17.1495662328373,26.3755047442153
"2698",1999-05-06,1999,-6.16541666666667,-0.69,-11.44,21.0654955683264,29.4200779484186
"2699",1999-05-07,1999,2.88791666666667,9.45,-2.45,17.566575594548,28.7830927744895
"2700",1999-05-08,1999,7.41333333333333,13.03,3.33,10.389696028998,21.4631614537454
"2701",1999-05-09,1999,7.12916666666667,12.24,1.15,6.65865433929101,11.1634350820788
"2702",1999-05-10,1999,-5.5375,0.23,-9.97,6.87233227564173,10.6344135
"2703",1999-05-11,1999,-6.66666666666667,-2.79,-10.48,4.86330982722915,11.6492712316857
"2704",1999-05-12,1999,0.1325,5.67,-5.83,8.99201740229354,14.1216374152409
"2705",1999-05-13,1999,6.67375,10.93,0.9,6.87323197207617,11.9299765625697
"2706",1999-05-14,1999,0.0799999999999999,2.98,-3.45,3.88983813485206,8.78823612844504
"2707",1999-05-15,1999,2.51333333333333,8.95,-3.21,2.49890723246557,5.7004774887211
"2708",1999-05-16,1999,-0.91125,5.1,-5.66,3.17772829703565,6.82329881225708
"2709",1999-05-17,1999,-0.185833333333333,6.5,-7.21,7.44453929611732,11.174231440959
"2710",1999-05-18,1999,5.72125,11.18,0.44,6.95600405682563,15.114902432215
"2711",1999-05-19,1999,9.03791666666667,13.71,2.2,4.71261065116323,8.442752644
"2712",1999-05-20,1999,3.53125,7.83,-0.1,2.13677936169707,4.66402703622636
"2713",1999-05-21,1999,6.375,14.11,-1.52,2.96584975401627,5.63569933544018
"2714",1999-05-22,1999,9.16958333333333,13.95,2.35,3.50386830489652,5.80844107752264
"2715",1999-05-23,1999,6.47583333333333,14.15,0.48,1.99057866852532,3.17412951076516
"2716",1999-05-24,1999,4.92458333333333,8.88,1.44,1.75260892487827,3.92987463237591
"2717",1999-05-25,1999,2.8875,6.31,-1.05,1.75530801459531,3.09855499860408
"2718",1999-05-26,1999,3.96041666666667,10.08,-0.74,1.73349037267524,2.785460591
"2719",1999-05-27,1999,2.71875,7.33,-0.19,1.50744160864145,3.43324212388885
"2720",1999-05-28,1999,6.58166666666667,13.32,0.91,3.45393514505971,6.31586994488986
"2721",1999-05-29,1999,6.62833333333333,12.46,0.42,5.87816756195696,11.3361768241613
"2722",1999-05-30,1999,7.495,11.09,3.74,8.52147609455487,11.7788275382476
"2723",1999-05-31,1999,4.09958333333333,8.25,-0.98,8.36043040786167,17.7060285634519
"2724",1999-06-01,1999,4.17416666666667,9.58,-0.44,9.56287487809606,16.5832072399159
"2725",1999-06-02,1999,6.53583333333333,14.86,-0.81,3.6059838659713,14.0352665441997
"2726",1999-06-03,1999,7.1275,14.05,2.01,5.31360796217231,9.69513027437794
"2727",1999-06-04,1999,9.2175,12.99,1.95,3.13049422695156,5.12827046807296
"2728",1999-06-05,1999,0.944166666666667,5.96,-2.4,5.37928581203653,14.8773825368517
"2729",1999-06-06,1999,1.66291666666667,7.44,-2.7,11.6339763899389,18.9152207580291
"2730",1999-06-07,1999,10.75,17.74,2.36,5.72072066162139,12.7720925552217
"2731",1999-06-08,1999,12.33875,17.34,9.83,6.58892785488793,11.2929913886407
"2732",1999-06-09,1999,8.27708333333333,12.78,3.7,2.94920536742863,8.36717813211904
"2733",1999-06-10,1999,4.03916666666667,7.86,1.27,2.7782630184897,8.48593807980073
"2734",1999-06-11,1999,6.135,12.76,2.36,3.79357060151397,6.7261315823357
"2735",1999-06-12,1999,4.63875,10.03,-0.37,1.72921681397127,2.96899869204224
"2736",1999-06-13,1999,5.41208333333333,11.1,-0.6,1.67298577813714,3.15253679300485
"2737",1999-06-14,1999,7.29625,13.72,2.69,3.81741256070765,7.92452741803275
"2738",1999-06-15,1999,3.77217391304348,6.34,1.57,2.4779990664322,4.89075057270958
"2739",1999-06-16,1999,4.64958333333333,8.36,1.4,2.33426275955617,4.68561975398666
"2740",1999-06-17,1999,7.56583333333333,11.77,4.73,8.64563422159742,11.6600675905659
"2741",1999-06-18,1999,9.71958333333333,15.17,5.2,5.59206405165134,11.7680311793674
"2742",1999-06-19,1999,11.7079166666667,17.85,5.66,3.6131171744977,6.80170609449677
"2743",1999-06-20,1999,11.975652173913,19.69,3.63,2.4484934893653,4.372525346
"2744",1999-06-21,1999,10.3195833333333,16.62,3.97,4.41391138884164,11.0554714932773
"2745",1999-06-22,1999,10.26375,12.64,7.95,9.34064982446961,12.8368707085026
"2746",1999-06-23,1999,11.76375,17.99,6.5,6.88447817924462,12.8584634262629
"2747",1999-06-24,1999,13.4595833333333,20.03,7.42,3.89073783141514,9.5871666855764
"2748",1999-06-25,1999,14.8995833333333,19.17,8.61,6.48231381095793,10.8827297511948
"2749",1999-06-26,1999,14.11875,20.24,6.2,3.43324212388885,7.7733783937106
"2750",1999-06-27,1999,14.26125,17.28,11.11,7.51696487032112,11.3253804652811
"2751",1999-06-28,1999,12.0066666666667,18.43,6.94,5.16425833101941,7.80576747035106
"2752",1999-06-29,1999,12.185,14.85,9.87,7.99290435760136,11.5844930784048
"2753",1999-06-30,1999,11.2633333333333,14.46,8.03,9.56917275410948,13.3011141403492
"2754",1999-07-01,1999,14.4741666666667,19.22,9.26,9.36269239051407,11.2929913886407
"2755",1999-07-02,1999,17.3116666666667,21.12,14.56,9.23313608395458,12.6965180430606
"2756",1999-07-03,1999,16.1695833333333,22.08,12.67,8.10581627758028,13.7869502899562
"2757",1999-07-04,1999,15.9295833333333,20.09,12.59,8.93038818700642,12.0811255868919
"2758",1999-07-05,1999,15.9983333333333,21.82,10.92,4.59789933808542,11.4441404129628
"2759",1999-07-06,1999,13.8108333333333,21.86,6.99,2.07919878100292,6.05675733176617
"2760",1999-07-07,1999,16.5433333333333,21.21,10.98,3.08258538442719,7.91373105915259
"2761",1999-07-08,1999,13.82625,17.24,11.31,6.61366951064737,11.4333440540827
"2762",1999-07-09,1999,12.1891666666667,15.82,8.68,2.74632379011949,5.9811828196051
"2763",1999-07-10,1999,11.9133333333333,17.8,4.56,1.41470859754584,2.2564390059521
"2764",1999-07-11,1999,10.2766666666667,17.15,5.53,1.76661848580609,3.67076201925223
"2765",1999-07-12,1999,11.8725,18.26,4.24,1.73236575197466,2.81784966772009
"2766",1999-07-13,1999,16.67875,22.02,12.32,3.5434549541092,8.928588794
"2767",1999-07-14,1999,13.38125,16.87,9.27,6.36085477357245,9.30646135469241
"2768",1999-07-15,1999,11.69875,15.44,9.29,6.17461758287136,14.4455281816455
"2769",1999-07-16,1999,9.44,12.73,6.92,1.32660259739887,2.68829336115825
"2770",1999-07-17,1999,12.2895833333333,19.09,7.32,2.67648484364254,6.98524419545938
"2771",1999-07-18,1999,12.0808333333333,15.91,7.59,3.1209349508596,6.68294614681508
"2772",1999-07-19,1999,10.855,14.84,6.9,2.55671273730638,7.94612013579305
"2773",1999-07-20,1999,12.6383333333333,17.48,8.01,2.68334503000484,6.55338984025324
"2774",1999-07-21,1999,12.7954166666667,17.36,7.32,1.48956013924619,2.90422053876132
"2775",1999-07-22,1999,12.4145833333333,15.99,7.65,2.23878246067825,4.48048893526375
"2776",1999-07-23,1999,14.0070833333333,19.98,8.04,1.53578205070185,3.89748555573545
"2777",1999-07-24,1999,14.0645833333333,19.58,9.03,1.84032934078866,7.95691649467321
"2778",1999-07-25,1999,14.44625,20.46,11.76,4.88490254499465,9.97583560526193
"2779",1999-07-26,1999,13.75125,19.62,9.02,1.62674137426714,3.83270740245453
"2780",1999-07-27,1999,13.2729166666667,21.31,7.07,1.76248817368375,2.77466423219948
"2781",1999-07-28,1999,13.2775,19.86,8.99,1.31528383405678,1.64104654978335
"2782",1999-07-29,1999,13.3879166666667,17.22,10.99,1.39490526957844,4.70721247174697
"2783",1999-07-30,1999,11.5054166666667,17.05,7.49,1.15476055188976,1.15495576907077
"2784",1999-07-31,1999,7.795,10.27,4.33,1.1543531421207,1.15454835930171
"2785",1999-08-01,1999,7.3325,12.14,4.53,1.15394573235164,1.15414094953265
"2786",1999-08-02,1999,8.78375,15.94,1.6,1.15353832258258,1.15373353976358
